,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,price_cln,cat
971,2022 Topps Complete Set Retail Variation #215 Wander Franco Rookie Card – PSA NM-MT 8,2,0,https://goldin.co/item/2022-topps-complete-set-retail-variation-215-wander-franco-p0yoa3,$8 ,Fri,3/10/2023,0,4:15,AM,"Tampa Bay Rays shortstop Wander Franco has been one of baseball's top prospects since his professional debut. Franco was named the number one prospect in his sport by Baseball America, Baseball Prospectus, and MLB before both the 2020 and 2021 seasons. He made his much-anticipated MLB debut in 2021, hitting .288 with 7 home runs, 39 RBI, and 18 doubles in just 70 games. After the season, the Rays inked Franco to a record 11-year, $182 million contract in an unprecedented move for a player with his amount of MLB service time. A slick fielder with elite bat skills, Franco is marked for MLB superstardom.",8,2
972,2022 Topps #215 Wander Franco Rookie Card – PSA MINT 9,14,0,https://goldin.co/item/2022-topps-215-wander-franco-psa-9ju34j,$37 ,Fri,4/7/2023,0,4:24,AM,"Tampa Bay Rays shortstop Wander Franco has been one of baseball's top prospects since his professional debut. Franco was named the number one prospect in his sport by Baseball America, Baseball Prospectus, and MLB before both the 2020 and 2021 seasons. He made his much-anticipated MLB debut in 2021, hitting .288 with 7 home runs, 39 RBI, and 18 doubles in just 70 games. After the season, the Rays inked Franco to a record 11-year, $182 million contract in an unprecedented move for a player with his amount of MLB service time. A slick fielder with elite bat skills, Franco is marked for MLB superstardom.",37,2
973,2022 Panini Three And Two Rookie Quad Jersey Gold #RQJ-BWJ Bobby Witt Jr. Jersey Rookie Card (#05/49) - PSA NM-MT 8,15,0,https://goldin.co/item/2022-panini-three-and-two-rookie-quad-jersey-gold-rqjbwj-bob8y4u0,$58 ,Fri,3/17/2023,0,3:15,AM,"Kansas City Royals infielder Bobby Witt Jr. rocketed through the Kansas City farm system, making his MLB debut after only one full season in the Minor Leagues. The second overall pick in the 2019 MLB June Amateur Draft, Witt entered the 2022 campaign as MLB's top prospect. He did not disappoint, posting a triple crown slash line of .254/20/80 with 30 stolen bases and 31 doubles. With his combination of power and speed, Witt is marked for superstardom as one of the most uniquely talented young players in baseball.",58,2
974,2022 Topps Complete Set Retail Variation #215 Wander Franco Rookie Card – PSA GEM MT 10,10,0,https://goldin.co/item/2022-topps-complete-set-retail-variation-215-wander-franco-pmx3ya,$32 ,Fri,3/10/2023,0,4:15,AM,"Tampa Bay Rays shortstop Wander Franco has been one of baseball's top prospects since his professional debut. Franco was named the number one prospect in his sport by Baseball America, Baseball Prospectus, and MLB before both the 2020 and 2021 seasons. He made his much-anticipated MLB debut in 2021, hitting .288 with 7 home runs, 39 RBI, and 18 doubles in just 70 games. After the season, the Rays inked Franco to a record 11-year, $182 million contract in an unprecedented move for a player with his amount of MLB service time. A slick fielder with elite bat skills, Franco is marked for MLB superstardom.",32,2
975,2022 Topps Finest Rose Gold Mini Diamond Refractor #75 Gerrit Cole (#02/50) – PSA GEM MT 10,8,0,https://goldin.co/item/2022-topps-finest-rose-gold-mini-diamond-refractor-75-gerritnevuv,$22 ,Fri,4/14/2023,0,4:15,AM,No Data,22,2
976,2022 Topps Chrome Rookie Autographs Gold Refractor #RA-JB Jake Burger Signed Rookie Card (#34/50) – PSA MINT 9 – Pop 1,14,0,https://goldin.co/item/2022-topps-chrome-rookie-autographs-gold-refractor-rajb-jakeqy7jv,$37 ,Fri,2/17/2023,0,4:29,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ,37,2
977,2022 Topps #215 Wander Franco Rookie Card – PSA GEM MT 10,8,0,https://goldin.co/item/2022-topps-215-wander-franco-psa-1018lfr,$29 ,Fri,4/7/2023,0,4:15,AM,"Tampa Bay Rays shortstop Wander Franco has been one of baseball's top prospects since his professional debut. Franco was named the number one prospect in his sport by Baseball America, Baseball Prospectus, and MLB before both the 2020 and 2021 seasons. He made his much-anticipated MLB debut in 2021, hitting .288 with 7 home runs, 39 RBI, and 18 doubles in just 70 games. After the season, the Rays inked Franco to a record 11-year, $182 million contract in an unprecedented move for a player with his amount of MLB service time. A slick fielder with elite bat skills, Franco is marked for MLB superstardom.",29,2
978,2022 Bowman Sterling Tek Rose Gold #ST-XB Xander Bogaerts (#09/15) – PSA GEM MT 10 – Pop 1,5,0,https://goldin.co/item/2022-bowman-sterling-tek-rose-gold-st-xb-xander-bogaerts-09-15-psa-gem1radq,$20 ,Fri,2/24/2023,0,4:15,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.,20,2
979,2022 Bowman Chrome Prospects #BCP-79 Jackson Chourio Rookie Card – PSA GEM MT 10,12,0,https://goldin.co/item/2022-bowman-chrome-prospects-bcp79-jackson-chourio-psa-10xrf0i,$37 ,Fri,3/31/2023,0,4:17,AM,No Data,37,2
980,2022 Topps X Derek Jeter Call Of The Captain 22 Years Of Topps Foilboard #DJ13 Derek Jeter - PSA MINT 9,5,0,https://goldin.co/item/2022-topps-x-derek-jeter-call-of-the-captain-22-years-of-topps-foilboa6olov,$25 ,Fri,5/5/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",25,2
981,2022 Topps Finest Rookie Design Variations Autographs Orange Wave Refractor #FRDA-SB Shane Baz Signed Rookie Card (#20/25) – PSA MINT 9,7,0,https://goldin.co/item/2022-topps-finest-finest-rookie-design-variations-autographs9jslg,$23 ,Fri,4/14/2023,0,4:27,AM,No Data,23,2
982,2022 Topps Chrome Rookie Autographs Gold Refractor #RA-ZS Zack Short Signed Rookie Card (#05/50) – PSA MINT 9 – Pop 1,2,0,https://goldin.co/item/2022-topps-chrome-rookie-autographs-gold-refractor-razs-zackq6ej2,$8 ,Fri,2/17/2023,0,4:15,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.,8,2
983,2022 Topps Finest Rookie Design Variations #FRD-BS Bryson Stott Rookie Card – PSA MINT 9,4,0,https://goldin.co/item/2022-topps-finest-finest-rookie-design-variations-frdbs-brydwwpz,$13 ,Fri,4/14/2023,0,4:15,AM,No Data,13,2
984,2022 Topps Complete Set Chrome Rookie Relics #CRR-JD Jarren Duran Relic Rookie Card – PSA MINT 9,3,0,https://goldin.co/item/2022-topps-complete-set-chrome-rookie-relic-jd-jarren-duran764wr,$11 ,Fri,3/10/2023,0,4:15,AM,No Data,11,2
985,2022 Bowman Chrome Prospect Autographs Purple Refractor #CPA-AP Alejandro Pie Signed Rookie Card (#011/250) – SGC MT+ 9.5,4,0,https://goldin.co/item/2022-bowman-chrome-pros-autographed-purple-refractor-11-250g040u,$13 ,Fri,3/31/2023,0,4:15,AM,No Data,13,2
986,"2022 Bowman Sterling Tek Autograph #STA-YA Yordan Alvarez Signed Card (#23/50) – PSA GEM MT 10, PSA/DNA GEM MT 10 – Pop 1",32,0,https://goldin.co/item/2022-bowman-sterling-sterling-tek-autograph-sta-ya-yordan-alvarez-signu2koi,$157 ,Fri,2/24/2023,0,4:42,AM,"Houston Astros designated hitter and left fielder Yordan Alvarez has quickly become one of the most feared bats in baseball. The Cuban slugger unanimously won the 2019 American League Rookie of the Year Award after posting a triple crown slash line of .313/27/78 in just 89 games and powering a ferocious Houston lineup to a World Series appearance. Alvarez helped Houston clinch the team's second World Series title in 2022 with a devastating three-run blast in the decisive Game 6 after clubbing a career-high 37 home runs in the regular season. As he continues to dominate Major League pitching, Alvarez could be building a Hall of Fame career in Space City.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ",157,2
987,2022 Topps 1987 Topps Baseball Autographs Series 2 Black #87BA-TGL Tyler Glasnow Signed Card (#112/199) – PSA NM 7,2,0,https://goldin.co/item/2022-topps-1987-topps-baseball-autographs-series-2-black-87bcnx5b,$8 ,Fri,4/7/2023,0,4:15,AM,No Data,8,2
988,2022 Stadium Club Dynasty/Destiny - Black #7B Julio Rodriguez Rookie Card (#61/99) - PSA NM 7,7,0,https://goldin.co/item/2022-stadium-club-dynasty-destiny-black-7b-julio-rodriguez-rookie-cardn61ww,$22 ,Fri,4/7/2023,0,4:15,AM,"Seattle Mariners wunderkind Julio Rodríguez was the breakout rookie of the 2022 MLB season, posting an incredible .284/28/75 triple crown slash line with 25 stolen bases to lead the Mariners to their first playoff appearance since 2001. The young Dominican was a consensus top-three prospect heading into 2022, and he made good on his potential by earning an All-Star appearance, Silver Slugger, and the American League Rookie of the Year Award in his inaugural MLB campaign. Midway through the 2022 season, Rodríguez inked a massive contract with the M's, worth a possible $470 million, as he continues his blistering start toward an exciting MLB career.",22,2
989,2022 Topps Complete Set Chrome Rookie Relic #JD Jarren Duran Rookie Relic Card – PSA GEM MT 10,6,0,https://goldin.co/item/2022-topps-complete-set-chrome-rookie-relic-jd-jarren-duran5fpkw,$18 ,Fri,3/10/2023,0,4:15,AM,No Data,18,2
990,"2022 Bowman Sterling Rookie Autograph Gold Refractor #RA-OC Oneil Cruz Signed Rookie Card (#43/50) – PSA GEM MT 10, PSA/DNA GEM MT 10 – Pop 1",50,0,https://goldin.co/item/2022-bowman-sterling-rookie-autograph-gold-refractor-ra-oc-oneil-cruz34glu,$558 ,Fri,2/24/2023,0,4:28,AM,"Pittsburgh Pirates shortstop Oneil Cruz boasts two of MLB's most impressive skills with his unreal power and blazing speed. The 6-foot-7 phenom hit the hardest ball recorded in the Statcast era on Aug. 24, 2022, smashing a Kyle Wright pitch to the outfield wall at a blazing 122.4 miles per hour. Cruz's laser home runs into the Allegheny River have earned the nickname ""Cruz Missiles,"" with the rising Dominican star blasting 17 such round-trippers in his 89-game 2022 season. While emerging as one of the sport's most uniquely talented stars, Cruz has become a white-hot ticket in the baseball collecting specialty.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ",558,2
991,2022 Bowman 1st Edition #BPPF-50 Elly De La Cruz Rookie Card – PSA GEM MT 10,14,0,https://goldin.co/item/2022-bowman-1st-edition-bppf50-elly-de-la-cruz-psa-10norcm,$37 ,Fri,3/31/2023,0,4:15,AM,No Data,37,2
992,2022 Topps Chrome Rookie Autographs Gold Refractor #RA-GD Greg Deichmann Signed Rookie Card (#11/50) – PSA GEM MT 10 – Pop 1,4,0,https://goldin.co/item/2022-topps-chrome-rookie-autographs-gold-refractor-ragd-greg4pa2x,$13 ,Fri,2/17/2023,0,4:15,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.,13,2
993,2022 Topps Finest Refractor #2 Wander Franco Rookie Card – PSA GEM MT 10,26,0,https://goldin.co/item/2022-topps-finest-refractor-2-wander-franco-psa-10v9yti,$88 ,Fri,4/14/2023,0,4:44,AM,"Tampa Bay Rays shortstop Wander Franco has been one of baseball's top prospects since his professional debut. Franco was named the number one prospect in his sport by Baseball America, Baseball Prospectus, and MLB before both the 2020 and 2021 seasons. He made his much-anticipated MLB debut in 2021, hitting .288 with 7 home runs, 39 RBI, and 18 doubles in just 70 games. After the season, the Rays inked Franco to a record 11-year, $182 million contract in an unprecedented move for a player with his amount of MLB service time. A slick fielder with elite bat skills, Franco is marked for MLB superstardom.",88,2
994,2022 Topps Update #US100 Bobby Witt Jr. Rookie Card - PSA MINT 9,3,0,https://goldin.co/item/2022-topps-update-us100-bobby-witt-jr-psa-9olwoo,$11 ,Fri,5/5/2023,0,4:15,AM,No Data,11,2
995,2022 Bowman Sterling #BSR-32 Julio Rodriguez Rookie Card – PSA GEM MT 10,20,0,https://goldin.co/item/2022-bowman-sterling-bsr32-julio-rodriguez-psa-10nuwzt,$86 ,Fri,2/24/2023,0,4:15,AM,"Seattle Mariners wunderkind Julio Rodríguez was the breakout rookie of the 2022 MLB season, posting an incredible .284/28/75 triple crown slash line with 25 stolen bases to lead the Mariners to their first playoff appearance since 2001. The young Dominican was a consensus top-three prospect heading into 2022, and he made good on his potential by earning an All-Star appearance, Silver Slugger, and the American League Rookie of the Year Award in his inaugural MLB campaign. Midway through the 2022 season, Rodríguez inked a massive contract with the M's, worth a possible $470 million, as he continues his blistering start toward an exciting MLB career.",86,2
996,2023 Topps Major League Material #MLMARU Adley Rutschman Relic Rookie Card - PSA GEM MT 10,22,0,https://goldin.co/item/2023-topps-major-league-material-mlmaru-adley-rutschman-relic-rookie-cb6xqt,$61 ,Fri,5/12/2023,0,4:42,AM,No Data,61,2
997,2022 Topps Complete Set Chrome Rookie Relic #CRR-BM Brandon Marsh Relic Rookie Card – PSA MINT 9,4,0,https://goldin.co/item/2022-topps-complete-set-chrome-rookie-relic-bm-brandon-marsyksk2,$13 ,Fri,3/10/2023,0,4:15,AM,No Data,13,2
998,2022 Topps Chrome Rookie Autographs Blue Refractor #RA-GK George Kirby Signed Rookie Card (#062/150) – PSA MINT 9 – Pop 4,14,0,https://goldin.co/item/2022-topps-chrome-rookie-autographs-blue-refractor-ragk-georefuqw,$77 ,Fri,2/17/2023,0,4:18,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.,77,2
999,2022 Topps Update Gold #US294 MacKenzie Gore Rookie Card (#1135/2022) – PSA MINT 9,2,0,https://goldin.co/item/2022-topps-update-gold-us294-mackenzie-gore-psa-9q49nb,$8 ,Fri,5/5/2023,0,4:15,AM,No Data,8,2
1000,2022 Topps Update Black Gold Red #BG-5 Rafael Devers (#04/10) - PSA NM 7,14,0,https://goldin.co/item/2022-topps-update-black-gold-red-bg5-rafael-devers-psa-7o3fkl,$44 ,Fri,5/5/2023,0,4:15,AM,No Data,44,2
1001,2022 Bowman Sapphire Edition Chrome Prospect Autograph #BSPA-CM Curtis Mead Signed Rookie Card – PSA GEM MT 10,30,0,https://goldin.co/item/2022-bowman-sapphire-edition-chrome-prospect-autographs-cmeflvz,$270 ,Fri,2/24/2023,0,4:15,AM,No Data,270,2
1002,2022 Topps Sweet Shades #SS-8 Wander Franco Rookie Card – PSA NM-MT 8,3,0,https://goldin.co/item/2022-topps-sweet-shades-ss-8-wander-franco-psa-8ykaz3,$11 ,Fri,4/7/2023,0,4:15,AM,"Tampa Bay Rays shortstop Wander Franco has been one of baseball's top prospects since his professional debut. Franco was named the number one prospect in his sport by Baseball America, Baseball Prospectus, and MLB before both the 2020 and 2021 seasons. He made his much-anticipated MLB debut in 2021, hitting .288 with 7 home runs, 39 RBI, and 18 doubles in just 70 games. After the season, the Rays inked Franco to a record 11-year, $182 million contract in an unprecedented move for a player with his amount of MLB service time. A slick fielder with elite bat skills, Franco is marked for MLB superstardom.",11,2
