,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,cat
30,2021 Panini Flawless Rookie Patch Autograph (RPA) Platinum #RPA-TLA Trevor Lawrence Signed NFL Shield Patch Rookie Card (#1/1) – Panini Encased,26,0,https://goldin.co/item/2021-panini-national-treasures-rookie-patch-autograph-rpa-nfl-shield-ryw77b,"$79,200 ",Thu,3/30/2023,0,5:01,AM,"Encased and sealed by Panini. Rookie Card. Jacksonville Jaguars rising superstar quarterback Trevor Lawrence—the first overall selection in the 2021 NFL Draft—appears on this exceptional Panini Flawless Rookie Patch Autograph Platinum debut-year collectible. Lawrence has signed this spectacular card in blue ink below a multicolored NFL Shield logo patch. Lawrence enjoyed a fantastic sophomore NFL season in 2022, passing for 4,113 yards and 25 touchdowns against only eight interceptions. Larence led Jacksonville to a historic 27-point comeback in the Wild Card round, defeating Justin Herbert and the Los Angeles Chargers 31-30. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""1/1."" The card displays a sharp, generally uncirculated manner of appearance. ",1
31,"2017 Panini Flawless Rookie Patch Autograph (RPA) #RP-PM Patrick Mahomes II Signed Patch Rookie Card (#02/25) – BGS GEM MINT 9.5, Beckett 10",13,0,https://goldin.co/item/2017-panini-flawless-rookie-patch-autographs-rp-pm-patrick-mahomes-iihlia9,"$28,800 ",Thu,2/9/2023,0,4:52,AM,"Graded GEM MINT 9.5 by BGS, with autograph graded ""10"" by Beckett (0011211718). Rookie Card. This is one of eight copies of this piece recorded at this premium tier in Beckett's census reporting, with none graded higher. Patrick Mahomes II, the Super Bowl LIV MVP, has signed this high-end Panini Flawless Rookie Patch Autograph debut-year collectible in bold blue ink. A multicolored player-worn material patch adorns the clean cardfront. Since his ascension to full-time starter status at the beginning of the 2018 season, no quarterback has recorded more passing yards, touchdowns, or wins than the former Texas Tech Red Raider. In 2018, Mahomes became the second quarterback in NFL history to throw for 5,000 yards and 50 touchdowns in a single season, capturing the league MVP Award for his incredible performances. Amidst a 2022 NFL season that has seen a number of celebrated gunslingers fail to live up to their former glories, Mahomes is once again a leading MVP candidate and an exemplar of the prototypical modern quarterback. The card's BGS condition report: Centering: 9.5, Corners: 9.5, Edges: 9, Surface: 9.5. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""02/25."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
32,2017 Panini Flawless Shields #FN-PM Patrick Mahomes II Rookie Patch Card (#1/1) – PSA GEM MT 10,29,0,https://goldin.co/item/2017-panini-flawless-shields-fn-pm-patrick-mahomes-ii-rookie-patch-carf1j5e,"$92,400 ",Thu,2/9/2023,0,5:57,AM,"Graded GEM MT 10 by PSA (42069230). Rookie Card. Kansas City Chiefs superstar quarterback Patrick Mahomes II appears on this wholly unique Panini Flawless ""Flawless Shields"" debut-year collectible. A multicolored player-worn NFL Shield patch highlights the cardfront presentation. Mahomes is one of the most prolific quarterbacks in NFL history, an innovative dual-threat star and a perennial Most Valuable Player contender. Mahomes won Super Bowl LIV with the Chiefs and aims to replicate that historic achievement in 2023. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""1/1."" ",1
33,2017 Panini Donruss Optic Autograph Gold #177 Patrick Mahomes II Signed Rookie Card (#10/10) – PSA MINT 9,12,0,https://goldin.co/item/2017-panini-donruss-optic-gold-117-patrick-mahomes-ii-signed-rookie-caenxp5,"$28,800 ",Thu,2/9/2023,0,4:30,AM,"Graded MINT 9 by PSA (42411335). Rookie Card. Patrick Mahomes II—the 2018 NFL Most Valuable Player and Super Bowl LIV champion—has signed this coveted Panini Donruss Optic Autograph Gold collectible. Mahomes has penned his signature on this ""Rated Rookie"" piece in black ink. Mahomes is one of only two quarterbacks in NFL history to pass for more than 5,000 yards and 50 touchdown passes in a single season. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""10/10."" ",1
34,"2020 Panini National Treasures Rookie Patch Autograph (RPA) Green Jersey Number #156 Joe Burrow Signed Patch Rookie Card (#9/9) – Jersey Number – BGS MINT 9, Beckett 10",23,0,https://goldin.co/item/2020-panini-national-treasures-green-jersey-number-156-joe-burrow-signntezj,"$72,000 ",Thu,3/2/2023,0,5:25,AM,"Graded MINT 9 by BGS, with Autograph Grade 10 by Beckett (0014363397). Rookie Card. Just one example of this piece recorded in BGS' census reporting has achieved a higher grade. Cincinnati Bengals star Joe Burrow shines on this low-mintage Panini National Treasures Rookie Patch Autograph Green Jersey Number debut-year collectible. The former Heisman Trophy winner has signed the cardfront in blue ink. A multicolored authentic memorabilia patch is located above Burrow's signature. The card's BGS condition report: Centering: 9, Corners: 9.5, Edges: 9, Surface: 8.5. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""9/9,"" matching Burrow's jersey number to create a one-of-a-kind rookie collectible.  
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ",1
35,"2020 Panini National Treasures Rookie Patch Autograph (RPA) Hidden Treasure #158 Justin Herbert Signed Patch Rookie Card (#5/5) – BGS GEM MINT 9.5, Beckett 10 – Pop 1",12,0,https://goldin.co/item/2020-national-treasures-hidden-treasure-158-justin-herbert-signed-patcqz7j4,"$26,400 ",Thu,3/2/2023,0,4:57,AM,"Graded GEM MINT 9.5 by BGS, with autograph graded ""10"" by Beckett (0013614683). Rookie Card. Among the four total examples of this piece recorded in Beckett's census reporting, this is the lone copy graded at this premium tier, with none graded higher. Los Angeles Chargers star quarterback Justin Herbert has contributed a blue ink signature to this low-mintage debut-year Panini National Treasures Rookie Patch Autograph Hidden Treasure collectible. The cardfront presentation is highlighted by a multicolored authentic memorabilia patch. The card's BGS condition report: Centering: 9.5, Corners: 9.5, Edges: 9.5, Surface: 9. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""5/5."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
36,"2020 Panini Flawless Rookie Dual Patch Autograph Emerald #RDPA-JH Justin Herbert Signed Patch Rookie Card (#5/5) – PSA GEM MT 10, PSA/DNA GEM MT 10 – Pop 1",12,0,https://goldin.co/item/2020-flawless-rookie-dual-patch-autograph-emerald-rdpa-jh-justin-herbeheupo,"$25,200 ",Thu,3/2/2023,0,4:31,AM,"Graded GEM MT 10 by PSA, with Autograph Certified and graded GEM MT 10 by PSA/DNA (63369197). Rookie Card. This is the lone example of this piece validated by PSA/DNA. Justin Herbert—the 2020 Offensive Rookie of the Year—has contributed a blue ink signature to this elite debut-year Panini Flawless Rookie Dual Patch Autograph Emerald collectible. The cardfront presentation is highlighted by one multicolored authentic memorabilia patch and one white swatch. A Pro Bowler in 2021, Herbert passed for 4,739 yards and 25 touchdowns in 2022 as the Chargers reached the postseason for the first time in the former Oregon Duck's career. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""5/5."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
37,"2018 Panini National Treasures Rookie Patch Autograph (RPA) #163 Josh Allen Signed Patch Rookie Card (#44/99) – BGS MINT 9, Beckett 10",11,0,https://goldin.co/item/2018-panini-national-treasures-rookie-patch-autograph-163-josh-allen-sv2lqh,"$26,400 ",Thu,2/9/2023,0,4:30,AM,"Graded MINT 9 by BGS, with autograph graded ""10"" by Beckett (0011452272). Rookie Card. Buffalo Bills quarterback Josh Allen—the seventh overall selection in the 2018 NFL Draft—shines on this coveted Panini National Treasures Rookie Patch Autograph collectible. The former Wyoming gunslinger is one of the most prolific quarterbacks in football, directing Buffalo to a level of success unseen since the days of Jim Kelly by the shores of Lake Erie. A multicolored player-worn material patch highlights the cardfront presentation. The card's BGS condition report: Centering: 9.5, Corners: 9, Edges: 8.5, Surface: 9. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""44/99."" ",1
38,"2020 Panini National Treasures Rookie Patch Autograph (RPA) Black #156 Joe Burrow Signed Patch Rookie Card (#4/5) – BGS MINT 9, Beckett 10 – Pop 1",20,0,https://goldin.co/item/2020-panini-national-treasures-black-156-joe-burrow-signed-patch-rookipezwh,"$50,400 ",Thu,2/9/2023,0,5:27,AM,"Graded MINT 9 by BGS, with autograph graded ""10"" by Beckett (0014314667). Rookie Card. This is the superior of just two copies recorded in Beckett's census reporting. Cincinnati Bengals star quarterback Joe Burrow has contributed a blue ink signature to this Panini National Treasures Rookie Patch Autograph Black debut-year collectible. The cardfront presentation is highlighted by a multicolored authentic memorabilia material patch. The card's BGS condition report: Centering: 10, Corners: 8.5, Edges: 9, Surface: 9. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""4/5."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
39,"2021 Panini Prizm Autographs Black Finite #331 Trevor Lawrence Signed Rookie Card (#1/1) – PSA NM-MT 8, PSA/DNA GEM MT 10",22,0,https://goldin.co/item/2021-panini-prizm-autograph-black-finite-331-trevor-lawrence-signed-roqq94h,"$74,744 ",Thu,3/2/2023,0,5:25,AM,"Graded NM-MT 8 by PSA, with Autograph Certified and graded GEM MT 10 by PSA (65136090). Rookie Card. Jacksonville Jaguars star Trevor Lawrence—the first overall selection in the 2021 NFL Draft—has signed this singular Panini Prizm Autographs Black Finite debut-year collectible in blue ink. Lawrence enjoyed a terrific sophomore NFL season, passing for 4,113 yards and 25 touchdowns (against only 8 interceptions) while leading Jacksonville to a historic 27-point comeback victory against the Los Angeles Chargers in the 2022 Wild Card Round. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""1/1."" ",1
